date,ptsi_z_monthly,spx_close_monthly,spx_close_monthly,spx_ret_monthly,ptsi_z,spx_ret,spx_ret_lead1,rv
2022-05-31,0.02745625979520795,4132.15,5.3242466203463356e-05,5.3242466203463356e-05,0.02745625979520795,5.3242466203463356e-05,-0.0876515744801734,0.3142534404448823
2022-06-30,0.24373206762596164,3785.38,-0.0876515744801734,-0.0876515744801734,0.24373206762596164,-0.0876515744801734,0.08720134427422459,0.2955955029859707
2022-07-31,-0.3369407142738425,4130.29,0.08720134427422459,0.08720134427422459,-0.3369407142738425,0.08720134427422459,-0.04336702120583717,0.19189695468169907
2022-08-31,0.06180014929059998,3955.0,-0.04336702120583717,-0.04336702120583717,0.06180014929059998,-0.04336702120583717,-0.09804919930362435,0.2031376714755387
2022-09-30,0.2158792703429665,3585.62,-0.09804919930362435,-0.09804919930362435,0.2158792703429665,-0.09804919930362435,0.07683460219574133,0.23998521728348712
2022-10-31,0.045527195151399,3871.98,0.07683460219574133,0.07683460219574133,0.045527195151399,0.07683460219574133,0.052357944725214406,0.2783149564062947
2022-11-30,-0.34225256908878654,4080.11,0.052357944725214406,0.052357944725214406,-0.34225256908878654,0.052357944725214406,-0.060781799048487496,0.2759840973203377
2022-12-31,-0.009317165658526652,3839.5,-0.060781799048487496,-0.060781799048487496,-0.009317165658526652,-0.060781799048487496,0.05992115787903165,0.17908871545118374
2023-01-31,0.1187950564681377,4076.6,0.05992115787903165,0.05992115787903165,0.1187950564681377,0.05992115787903165,-0.02645943030685264,0.16331954223739997
2023-02-28,0.06503928073523335,3970.15,-0.02645943030685264,-0.02645943030685264,0.06503928073523335,-0.02645943030685264,0.03445125384186044,0.16265792036321514
2023-03-31,-0.06883874428862802,4109.31,0.03445125384186044,0.03445125384186044,-0.06883874428862802,0.03445125384186044,0.014536196592679839,0.18642839579845272
2023-04-30,0.38194084005245754,4169.48,0.014536196592679839,0.014536196592679839,0.38194084005245754,0.014536196592679839,0.002479248057984054,0.1231755118888888
2023-05-31,0.20013186181762924,4179.83,0.002479248057984054,0.002479248057984054,0.20013186181762924,0.002479248057984054,0.06271890993761445,0.13099531341726045
2023-06-30,0.06225938795286915,4450.38,0.06271890993761445,0.06271890993761445,0.06225938795286915,0.06271890993761445,0.030663933087959953,0.1074814602294885
2023-07-31,-0.19948195799708734,4588.96,0.030663933087959953,0.030663933087959953,-0.19948195799708734,0.030663933087959953,-0.01787524701848843,0.08671537188233094
2023-08-31,0.09338932122009075,4507.66,-0.01787524701848843,-0.01787524701848843,0.09338932122009075,-0.01787524701848843,-0.04994608771197091,0.11970130938064714
2023-09-30,-0.18435372476412856,4288.05,-0.04994608771197091,-0.04994608771197091,-0.18435372476412856,-0.04994608771197091,-0.02222483997777142,0.10701372689109544
2023-10-31,0.013727920645420192,4193.8,-0.02222483997777142,-0.02222483997777142,0.013727920645420192,-0.02222483997777142,0.08542444438757674,0.14467046167260608
2023-11-30,0.27355414454122073,4567.8,0.08542444438757674,0.08542444438757674,0.27355414454122073,0.08542444438757674,0.04327897629406807,0.11082064937320635
2023-12-31,0.03483881775585983,4769.83,0.04327897629406807,0.04327897629406807,0.03483881775585983,0.04327897629406807,0.01577073041880103,0.09420753117101972
2024-01-31,-0.39964715821357055,4845.65,0.01577073041880103,0.01577073041880103,-0.39964715821357055,0.01577073041880103,0.05042750432692709,0.11036961179268617
2024-02-29,0.29390473896855285,5096.27,0.05042750432692709,0.05042750432692709,0.29390473896855285,0.05042750432692709,0.030547405358412088,0.1352366956347024
2024-03-31,0.2725028188487402,5254.35,0.030547405358412088,0.030547405358412088,0.2725028188487402,0.030547405358412088,-0.04250574745999363,0.09688222436456868
2024-04-30,0.0933958842525695,5035.69,-0.04250574745999363,-0.04250574745999363,0.0933958842525695,-0.04250574745999363,0.046903838078814306,0.1367099836200181
2024-05-31,0.1015616970910192,5277.51,0.046903838078814306,0.046903838078814306,0.1015616970910192,0.046903838078814306,0.03408230240557078,0.09329024690396776
2024-06-30,-0.1563313401055578,5460.48,0.03408230240557078,0.03408230240557078,-0.1563313401055578,0.03408230240557078,0.011257742193535576,0.07019073450551822
2024-07-31,-0.046518359629953,5522.3,0.011257742193535576,0.011257742193535576,-0.046518359629953,0.011257742193535576,0.022577879038739614,0.1483182587983207
2024-08-31,-0.06958244535740138,5648.4,0.022577879038739614,0.022577879038739614,-0.06958244535740138,0.022577879038739614,0.01999561838794891,0.19258513371807906
2024-09-30,-0.17511026624796305,5762.48,0.01999561838794891,0.01999561838794891,-0.17511026624796305,0.01999561838794891,-0.009946079220551969,0.13885284188270358
2024-10-31,-0.05762131094774589,5705.45,-0.009946079220551969,-0.009946079220551969,-0.05762131094774589,-0.009946079220551969,0.055719767688528744,0.11118988273882659
2024-11-30,0.16890357543787587,6032.38,0.055719767688528744,0.055719767688528744,0.16890357543787587,0.055719767688528744,-0.025307691689834075,0.13911221222691736
2024-12-31,-0.04522425625354385,5881.63,-0.025307691689834075,-0.025307691689834075,-0.04522425625354385,-0.025307691689834075,0.026657822062382253,0.1436920916568163
2025-01-31,0.3453685434066908,6040.53,0.026657822062382253,0.026657822062382253,0.3453685434066908,0.026657822062382253,-0.014344520215520212,0.138237806334085
2025-02-28,-0.20327032480104953,5954.5,-0.014344520215520212,-0.014344520215520212,-0.20327032480104953,-0.014344520215520212,-0.05926680278196916,0.12844658261463243
2025-03-31,0.21291009376846767,5611.85,-0.05926680278196916,-0.05926680278196916,0.21291009376846767,-0.05926680278196916,-0.007654154967354604,0.20677913813368165
2025-04-30,0.20054318789515466,5569.06,-0.007654154967354604,-0.007654154967354604,0.20054318789515466,-0.007654154967354604,0.059705468070558924,0.48829431834466747
2025-05-31,-0.5979198147202642,5911.69,0.059705468070558924,0.059705468070558924,-0.5979198147202642,0.059705468070558924,0.048415614059228305,0.165190261971954
2025-06-30,-0.08538331032935628,6204.95,0.048415614059228305,0.048415614059228305,-0.08538331032935628,0.048415614059228305,0.021435188702803743,0.09703457113234967
2025-07-31,-0.46670548630836156,6339.39,0.021435188702803743,0.021435188702803743,-0.46670548630836156,0.021435188702803743,0.0188870153534324,0.06590585609541363
2025-08-31,-0.02989191790318735,6460.26,0.0188870153534324,0.0188870153534324,-0.02989191790318735,0.0188870153534324,0.03471408865886453,0.11893305692946378
2025-09-30,0.3922905144017551,6688.46,0.03471408865886453,0.03471408865886453,0.3922905144017551,0.03471408865886453,0.027141377582406524,0.07104853347387237
2025-10-31,0.36634575395267127,6872.48,0.027141377582406524,0.027141377582406524,0.36634575395267127,0.027141377582406524,,0.13849584652961727
