date,ptsi_z,polarity_mean,n_docs,shock_flag,source_file,spx_close,spx_ret,Change_pct,d_ptsi_z,spx_ret_lead1
2017-08-30,0.3373012616281076,0.9975,1,0.0,ptsi_2017_daily.csv,2457.6,0.004608585003814613,0.0046,0.29051114262035416,0.005720909036301
2017-08-31,0.0721193600408071,0.8713,1,0.0,ptsi_2017_daily.csv,2471.7,0.005720909036301,0.005699999999999999,-0.2651819015873005,0.0019804787913442474
2017-09-01,0.3334142579099802,0.9934,1,0.0,ptsi_2017_daily.csv,2476.6,0.0019804787913442474,0.002,0.2612948978691731,-0.007620010930501225
2017-09-05,0.1244323020051351,0.8939,1,0.0,ptsi_2017_daily.csv,2457.8,-0.007620010930501225,-0.0076,-0.20898195590484508,0.0031279858136837803
2017-09-06,0.338792967749145,0.9946,1,0.0,ptsi_2017_daily.csv,2465.5,0.0031279858136837803,0.0031,0.21436066574400992,-0.00016225205892902102
2017-09-07,0.3207752897165332,0.9984,1,0.0,ptsi_2017_daily.csv,2465.1,-0.00016225205892902102,-0.0002,-0.01801767803261184,-0.0015020808670154673
2017-09-08,0.2181929568624539,0.9564,1,0.0,ptsi_2017_daily.csv,2461.4,-0.0015020808670154673,-0.0015,-0.10258233285407928,0.010789073239164643
2017-09-11,0.3051650020162195,0.9922,1,0.0,ptsi_2017_daily.csv,2488.1,0.010789073239164643,0.0108,0.08697204515376558,0.0033703839632629722
2017-09-12,0.3119618053677239,0.995,1,0.0,ptsi_2017_daily.csv,2496.5,0.0033703839632629722,0.0034000000000000002,0.006796803351504399,0.0007607760282047884
2017-09-13,0.2923356761919564,0.9869,1,0.0,ptsi_2017_daily.csv,2498.4,0.0007607760282047884,0.0008,-0.019626129175767504,-0.0011213457322375772
2017-09-14,0.3100968049828787,0.9943,1,0.0,ptsi_2017_daily.csv,2495.6,-0.0011213457322375772,-0.0011,0.017761128790922343,0.001841547419831524
2017-09-15,0.2902770763233902,0.9861,1,0.0,ptsi_2017_daily.csv,2500.2,0.001841547419831524,0.0018,-0.0198197286594885,0.001478787663822778
2017-09-18,0.3114135598176991,0.9951,1,0.0,ptsi_2017_daily.csv,2503.9,0.001478787663822778,0.0015,0.021136483494308855,0.0011176307394147715
2017-09-19,0.1025645455097113,0.9094,1,0.0,ptsi_2017_daily.csv,2506.7,0.0011176307394147715,0.0011,-0.2088490143079878,0.0005982173302489526
2017-09-20,0.3016740010991319,0.9895,1,0.0,ptsi_2017_daily.csv,2508.2,0.0005982173302489526,0.0006,0.19910945558942061,-0.0030346613290500443
2017-09-21,0.0822435178329664,0.9153,1,0.0,ptsi_2017_daily.csv,2500.6,-0.0030346613290500443,-0.003,-0.2194304832661655,0.0006396418224002967
2017-09-22,0.2874166961695817,0.9945,1,0.0,ptsi_2017_daily.csv,2502.2,0.0006396418224002967,0.0006,0.2051731783366153,-0.0022004849944232885
2017-09-25,-3.994065405380536,-0.9568,1,-1.0,ptsi_2017_daily.csv,2496.7,-0.0022004849944232885,-0.0022,-4.281482101550117,4.005206769359334e-05
2017-09-26,0.2463995618009638,0.9627,1,0.0,ptsi_2017_daily.csv,2496.8,4.005206769359334e-05,0.0,4.2404649671815,0.004076907201723755
2017-09-27,-3.542577633504978,-0.9918,1,-1.0,ptsi_2017_daily.csv,2507.0,0.004076907201723755,0.0040999999999999995,-3.7889771953059417,0.001235773811369156
2017-09-28,0.3504045077695495,0.9972,1,0.0,ptsi_2017_daily.csv,2510.1,0.001235773811369156,0.0012,3.8929821412745276,0.0036981849485400583
2017-09-29,0.3454784511097625,0.9947,1,0.0,ptsi_2017_daily.csv,2519.4,0.0036981849485400583,0.0037,-0.004926056659787015,0.0038427302907052853
2017-10-02,0.3413696664008285,0.9931,1,0.0,ptsi_2017_daily.csv,2529.1,0.0038427302907052853,0.0039000000000000003,-0.004108784708933999,0.0012223253301145867
2017-10-04,0.341355077819934,0.9931,1,0.0,ptsi_2017_daily.csv,2537.7,0.0012223253301145867,0.0012,-1.4588580894481229e-05,0.005658390671869859
2017-10-05,0.3399576091768729,0.9923,1,0.0,ptsi_2017_daily.csv,2552.1,0.005658390671869859,0.005699999999999999,-0.0013974686430611172,-0.0010977379861108942
2017-10-06,0.3269245853115646,0.9861,1,0.0,ptsi_2017_daily.csv,2549.3,-0.0010977379861108942,-0.0011,-0.013033023865308302,0.0018018728679485
2017-10-11,0.3203081032136327,0.9979,1,0.0,ptsi_2017_daily.csv,2555.2,0.0018018728679485,0.0018,-0.0066164820979319194,-0.0016842604008913788
2017-10-12,0.1627549578542249,0.9246,1,0.0,ptsi_2017_daily.csv,2550.9,-0.0016842604008913788,-0.0017000000000000001,-0.1575531453594078,0.0009012363220455804
2017-10-13,0.3159064288473892,0.9955,1,0.0,ptsi_2017_daily.csv,2553.2,0.0009012363220455804,0.0009,0.15315147099316428,0.0017218443637295466
2017-10-16,-0.0766916764080312,0.8105,1,-0.0,ptsi_2017_daily.csv,2557.6,0.0017218443637295466,0.0017000000000000001,-0.3925981052554204,0.0007035372578640157
2017-10-17,0.3235621958900439,0.996,1,0.0,ptsi_2017_daily.csv,2559.4,0.0007035372578640157,0.0007000000000000001,0.40025387229807513,0.0007420860769789344
2017-10-18,0.3228600455663823,0.9958,1,0.0,ptsi_2017_daily.csv,2561.3,0.0007420860769789344,0.0007000000000000001,-0.00070215032366161,0.0003122926207211413
2017-10-19,0.3135161368692813,0.9918,1,0.0,ptsi_2017_daily.csv,2562.1,0.0003122926207211413,0.0003,-0.009343908697101,0.005099966283402708
2017-10-20,0.3183338947560168,0.9967,1,0.0,ptsi_2017_daily.csv,2575.2,0.005099966283402708,0.0051,0.004817757886735496,-0.003968722379728439
2017-10-23,0.2880810960628024,0.9825,1,0.0,ptsi_2017_daily.csv,2565.0,-0.003968722379728439,-0.004,-0.0302527986932144,0.001597164399434772
2017-10-24,-0.1587334142927389,0.7717,1,-0.0,ptsi_2017_daily.csv,2569.1,0.001597164399434772,0.0016,-0.4468145103555413,-0.004642733111733034
2017-10-25,0.2965344065000995,0.9823,1,0.0,ptsi_2017_daily.csv,2557.2,-0.004642733111733034,-0.0046,0.4552678207928384,0.0012505863752767118
2017-10-26,0.3135123113188444,0.9956,1,0.0,ptsi_2017_daily.csv,2560.4,0.0012505863752767118,0.0013,0.016977904818744893,0.008052168372817458
2017-10-27,0.2743560043134981,0.9919,1,0.0,ptsi_2017_daily.csv,2581.1,0.008052168372817458,0.008100000000000001,-0.03915630700534628,-0.0032208646560185697
2017-10-30,0.2856951106112799,0.9965,1,0.0,ptsi_2017_daily.csv,2572.8,-0.0032208646560185697,-0.0032,0.011339106297781787,0.0009712321813948493
2017-10-31,0.2866299346305632,0.9969,1,0.0,ptsi_2017_daily.csv,2575.3,0.0009712321813948493,0.001,0.000934824019283298,0.0015907815642488073
2017-11-01,0.2243252786433266,0.972,1,0.0,ptsi_2017_daily.csv,2579.4,0.0015907815642488073,0.0016,-0.062304655987236585,0.00015506280074481824
2017-11-02,0.2744004790716627,0.9919,1,0.0,ptsi_2017_daily.csv,2579.8,0.00015506280074481824,0.0002,0.0500752004283361,0.003096217350816643
2017-11-03,0.1226613852460296,0.931,1,0.0,ptsi_2017_daily.csv,2587.8,0.003096217350816643,0.0031,-0.1517390938256331,0.0012744020724969245
2017-11-06,0.2548440707378048,0.9834,1,0.0,ptsi_2017_daily.csv,2591.1,0.0012744020724969245,0.0013,0.1321826854917752,-0.00019298685819393692
2017-11-07,0.2718617702551225,0.99,1,0.0,ptsi_2017_daily.csv,2590.6,-0.00019298685819393692,-0.0002,0.017017699517317686,0.0014657668969527517
2017-11-08,0.2409439784710964,0.9782,1,0.0,ptsi_2017_daily.csv,2594.4,0.0014657668969527517,0.0015,-0.030917791784026094,-0.003784518902017256
2017-11-09,0.2937606915788696,0.9991,1,0.0,ptsi_2017_daily.csv,2584.6,-0.003784518902017256,-0.0038,0.052816713107773194,0.0009676608523453414
2017-11-13,0.2775556181405578,0.9938,1,0.0,ptsi_2017_daily.csv,2584.8,0.0009676608523453414,0.001,-0.01620507343831179,-0.005560430385687324
2017-11-15,0.0687878658873137,0.9099,1,0.0,ptsi_2017_daily.csv,2564.6,-0.005560430385687324,-0.0055000000000000005,-0.2087677522532441,0.008155068301760701
2017-11-16,0.2869132130602449,0.9962,1,0.0,ptsi_2017_daily.csv,2585.6,0.008155068301760701,0.008199999999999999,0.21812534717293122,-0.00263341489031109
2017-11-17,-0.498572044397201,0.6805,1,-1.0,ptsi_2017_daily.csv,2578.8,-0.00263341489031109,-0.0026,-0.7854852574574459,0.0012788468870731974
2017-11-20,0.2727093958904398,0.9858,1,0.0,ptsi_2017_daily.csv,2582.1,0.0012788468870731974,0.0013,0.7712814402876408,0.006523734317951708
2017-11-21,0.3029216891971494,0.9978,1,0.0,ptsi_2017_daily.csv,2599.0,0.006523734317951708,0.006500000000000001,0.030212293306709603,-0.000731317751652507
2017-11-22,0.2623377773730073,0.9815,1,0.0,ptsi_2017_daily.csv,2597.1,-0.000731317751652507,-0.0007000000000000001,-0.040583911824142116,0.002038658269304003
2017-11-24,0.2885774402941502,0.9918,1,0.0,ptsi_2017_daily.csv,2602.4,0.002038658269304003,0.002,0.026239662921142937,-0.00038433452950133585
2017-11-27,0.2123856567580002,0.9611,1,0.0,ptsi_2017_daily.csv,2601.4,-0.00038433452950133585,-0.0004,-0.07619178353615003,0.009792749055899363
2017-11-28,-1.166319700025275,0.4009,1,-1.0,ptsi_2017_daily.csv,2627.0,0.009792749055899363,0.0098,-1.3787053567832752,-0.00034265481670103836
2017-11-29,0.2960525553083775,0.9982,1,0.0,ptsi_2017_daily.csv,2626.1,-0.00034265481670103836,-0.0003,1.4623722553336524,0.008153713375928916
2017-11-30,0.2697531334368693,0.9909,1,0.0,ptsi_2017_daily.csv,2647.6,0.008153713375928916,0.008199999999999999,-0.02629942187150819,-0.0020416658005140203
2017-12-01,0.1731669122144569,0.9552,1,0.0,ptsi_2017_daily.csv,2642.2,-0.0020416658005140203,-0.002,-0.0965862212224124,-0.0010602848615245224
2017-12-04,0.284333175730167,0.9976,1,0.0,ptsi_2017_daily.csv,2639.4,-0.0010602848615245224,-0.0011,0.11116626351571007,-0.0037198752327194653
2017-12-05,0.1810101254399911,0.9596,1,0.0,ptsi_2017_daily.csv,2629.6,-0.0037198752327194653,-0.0037,-0.10332305029017588,-0.00011409230079484988
2017-12-06,0.2737049928198178,0.9949,1,0.0,ptsi_2017_daily.csv,2629.3,-0.00011409230079484988,-0.0001,0.09269486737982671,0.002924256304071876
2017-12-07,0.2633862458930856,0.9911,1,0.0,ptsi_2017_daily.csv,2637.0,0.002924256304071876,0.0029,-0.01031874692673218,0.0054836102238980874
2017-12-08,0.2512706319239857,0.9865,1,0.0,ptsi_2017_daily.csv,2651.5,0.0054836102238980874,0.0055000000000000005,-0.012115613969099936,0.0032006051985600946
2017-12-11,0.2790921019074409,0.9973,1,0.0,ptsi_2017_daily.csv,2660.0,0.0032006051985600946,0.0032,0.027821469983455194,0.0015401667175566666
2017-12-12,0.2444088644417392,0.9846,1,0.0,ptsi_2017_daily.csv,2664.1,0.0015401667175566666,0.0015,-0.03468323746570168,-0.00048808876675286
2017-12-13,0.2657978792924774,0.9923,1,0.0,ptsi_2017_daily.csv,2662.8,-0.00048808876675286,-0.0005,0.021389014850738186,-0.004064128420795441
2017-12-14,0.1445319887458118,0.9477,1,0.0,ptsi_2017_daily.csv,2652.0,-0.004064128420795441,-0.0040999999999999995,-0.12126589054666559,0.008934328733765774
2017-12-15,0.2634576157338165,0.9907,1,0.0,ptsi_2017_daily.csv,2675.8,0.008934328733765774,0.009000000000000001,0.11892562698800468,0.00536713923496218
2017-12-18,0.2819436411144425,0.9976,1,0.0,ptsi_2017_daily.csv,2690.2,0.00536713923496218,0.0054,0.018486025380625992,-0.0032392008515012634
2017-12-19,-0.0921200479973102,0.8599,1,-0.0,ptsi_2017_daily.csv,2681.5,-0.0032392008515012634,-0.0032,-0.3740636891117527,-0.0008580969429851109
2017-12-20,0.2810959486333837,0.9965,1,0.0,ptsi_2017_daily.csv,2679.2,-0.0008580969429851109,-0.0009,0.37321599663069394,0.002013498573540963
2017-12-21,0.2747841359542577,0.9943,1,0.0,ptsi_2017_daily.csv,2684.6,0.002013498573540963,0.002,-0.006311812679126005,-0.00048436074644284566
2017-12-22,0.2606867476984019,0.9905,1,0.0,ptsi_2017_daily.csv,2683.3,-0.00048436074644284566,-0.0005,-0.014097388255855825,-0.0010440360395004421
2017-12-26,0.2779567763864982,0.9968,1,0.0,ptsi_2017_daily.csv,2680.5,-0.0010440360395004421,-0.001,0.017270028688096295,0.0007831292003975105
2017-12-27,0.1743006862637369,0.9751,1,0.0,ptsi_2017_daily.csv,2682.6,0.0007831292003975105,0.0008,-0.10365609012276128,0.0018249199679282934
2017-12-28,0.256126135160355,0.9977,1,0.0,ptsi_2017_daily.csv,2687.5,0.0018249199679282934,0.0018,0.08182544889661808,-0.005185514594788988
2017-12-29,0.3057624069606386,0.9904,1,0.0,ptsi_2017_daily.csv,2673.6,-0.005185514594788988,-0.0052,0.04963627180028363,0.008269127463040121
2018-01-02,,0.9946,1,0.0,ptsi_2018_daily.csv,2695.8,0.008269127463040121,0.0083,,0.006396886240522338
2018-01-03,,-0.958,1,0.0,ptsi_2018_daily.csv,2713.1,0.006396886240522338,0.0064,,0.004009495724711302
2018-01-04,0.5779708692422587,0.996,1,1.0,ptsi_2018_daily.csv,2724.0,0.004009495724711302,0.004,,0.001639075928341023
2018-01-08,0.4981556067481143,0.9926,1,0.0,ptsi_2018_daily.csv,2747.7,0.001639075928341023,0.0016,-0.07981526249414439,0.0013093291559568903
2018-01-09,0.444978735933447,0.9918,1,0.0,ptsi_2018_daily.csv,2751.3,0.0013093291559568903,0.0013,-0.05317687081466732,-0.0011273753353343542
2018-01-10,-0.3473211945872999,0.2732,1,-0.0,ptsi_2018_daily.csv,2748.2,-0.0011273753353343542,-0.0011,-0.7922999305207469,0.007034366726982012
2018-01-11,0.5066007915022844,0.9869,1,1.0,ptsi_2018_daily.csv,2767.6,0.007034366726982012,0.0070999999999999995,0.8539219860895844,0.006698141647468513
2018-01-12,0.453529297147503,0.9732,1,0.0,ptsi_2018_daily.csv,2786.2,0.006698141647468513,0.0067,-0.05307149435478142,0.009392433270688677
2018-01-17,-0.9239521155384406,-0.068,1,-1.0,ptsi_2018_daily.csv,2802.6,0.009392433270688677,0.009399999999999999,-1.3774814126859436,-0.001642681510690798
2018-01-18,0.560218451600742,0.9929,1,1.0,ptsi_2018_daily.csv,2798.0,-0.001642681510690798,-0.0016,1.4841705671391825,0.004386362969590972
2018-01-19,0.482074732341939,0.959,1,0.0,ptsi_2018_daily.csv,2810.3,0.004386362969590972,0.0044,-0.07814371925880303,0.00804498163549903
2018-01-22,-1.7006470957212705,-0.7003,1,-1.0,ptsi_2018_daily.csv,2833.0,0.00804498163549903,0.008100000000000001,-2.1827218280632095,0.0021508796924221995
2018-01-23,0.5919692986288385,0.9898,1,1.0,ptsi_2018_daily.csv,2839.1,0.0021508796924221995,0.0022,2.2926163943501088,-0.0005637177332806212
2018-01-24,0.5672840999358358,0.9919,1,1.0,ptsi_2018_daily.csv,2837.5,-0.0005637177332806212,-0.0006,-0.024685198693002675,0.0005989395426285565
2018-01-25,0.5494598385466126,0.9965,1,1.0,ptsi_2018_daily.csv,2839.2,0.0005989395426285565,0.0006,-0.017824261389223217,0.011799650219094219
2018-01-26,0.5228397862017399,0.9929,1,1.0,ptsi_2018_daily.csv,2872.9,0.011799650219094219,0.011899999999999999,-0.026620052344872747,-0.0067756615746182285
2018-01-29,0.4588447714862538,0.9618,1,0.0,ptsi_2018_daily.csv,2853.5,-0.0067756615746182285,-0.0068000000000000005,-0.06399501471548608,-0.010958724164290579
2018-01-30,0.4976597752225615,0.9978,1,0.0,ptsi_2018_daily.csv,2822.4,-0.010958724164290579,-0.0109,0.038815003736307696,0.0004959087629526466
2018-01-31,0.2853278661128825,0.8702,1,0.0,ptsi_2018_daily.csv,2823.8,0.0004959087629526466,0.0005,-0.21233190910967897,-0.0006376421626654598
2018-02-01,0.4784803623199941,0.9968,1,0.0,ptsi_2018_daily.csv,2822.0,-0.0006376421626654598,-0.0006,0.19315249620711156,-0.021454593450849466
2018-02-02,0.4680963853678952,0.9988,1,0.0,ptsi_2018_daily.csv,2762.1,-0.021454593450849466,-0.0212,-0.010383976952098861,-0.041846800496768054
2018-02-05,0.4506984574745326,0.9959,1,0.0,ptsi_2018_daily.csv,2648.9,-0.041846800496768054,-0.040999999999999995,-0.01739792789336264,0.0172908499409458
2018-02-06,0.4247267552822107,0.9873,1,0.0,ptsi_2018_daily.csv,2695.1,0.0172908499409458,0.0174,-0.025971702192321866,-0.0049843876441710315
2018-02-07,-0.1316876470953774,0.6728,1,-0.0,ptsi_2018_daily.csv,2681.7,-0.0049843876441710315,-0.005,-0.5564144023775881,0.014844713625284663
2018-02-09,-2.6078121860604493,-0.9978,1,-1.0,ptsi_2018_daily.csv,2619.6,0.014844713625284663,0.015,-2.476124538965072,0.01379959725242592
2018-02-12,0.4872240462196202,0.9957,1,0.0,ptsi_2018_daily.csv,2656.0,0.01379959725242592,0.0139,3.0950362322800693,0.0025945228790314008
2018-02-13,0.4785972875622074,0.9972,1,0.0,ptsi_2018_daily.csv,2662.9,0.0025945228790314008,0.0026,-0.008626758657412803,0.013317365521330973
2018-02-14,0.4690903139577447,0.9977,1,0.0,ptsi_2018_daily.csv,2698.6,0.013317365521330973,0.0134,-0.009506973604462676,0.012007953043489108
2018-02-15,0.4318366799863419,0.9803,1,0.0,ptsi_2018_daily.csv,2731.2,0.012007953043489108,0.0121,-0.0372536339714028,0.0003660724132105914
2018-02-16,0.4535945600782385,0.999,1,0.0,ptsi_2018_daily.csv,2732.2,0.0003660724132105914,0.0004,0.02175788009189661,-0.005836485320920319
2018-02-20,0.4107570363855338,0.9781,1,0.0,ptsi_2018_daily.csv,2716.3,-0.005836485320920319,-0.0058,-0.042837523692704715,-0.005537521533579915
2018-02-21,0.4349544040918102,0.9971,1,0.0,ptsi_2018_daily.csv,2701.3,-0.005537521533579915,-0.0055000000000000005,0.024197367706276396,0.000999019563968373
2018-02-22,0.425071743770757,0.9958,1,0.0,ptsi_2018_daily.csv,2704.0,0.000999019563968373,0.001,-0.009882660321053172,0.015886453016760536
2018-02-23,-0.1096464999702885,0.6887,1,-0.0,ptsi_2018_daily.csv,2747.3,0.015886453016760536,0.016,-0.5347182437410455,0.011688421260557077
2018-02-26,0.4179308127160901,0.9902,1,0.0,ptsi_2018_daily.csv,2779.6,0.011688421260557077,0.0118,0.5275773126863786,-0.01278099912436057
2018-02-27,0.0738633977057245,0.7991,1,0.0,ptsi_2018_daily.csv,2744.3,-0.01278099912436057,-0.0127,-0.34406741501036564,-0.011176166603959245
2018-02-28,0.4211682026894243,0.9935,1,0.0,ptsi_2018_daily.csv,2713.8,-0.011176166603959245,-0.0111,0.34730480498369976,-0.013391649634312013
2018-03-01,0.4147477259289562,0.9935,1,0.0,ptsi_2018_daily.csv,2677.7,-0.013391649634312013,-0.013300000000000001,-0.006420476760468086,0.005028973701088356
2018-03-02,0.4144605067527117,0.9967,1,0.0,ptsi_2018_daily.csv,2691.2,0.005028973701088356,0.005,-0.0002872191762445242,0.010975517134862061
2018-03-05,0.3957246334395951,0.9898,1,0.0,ptsi_2018_daily.csv,2720.9,0.010975517134862061,0.011000000000000001,-0.018735873313116602,0.0026426882695100517
2018-03-06,0.3823692745357496,0.9856,1,0.0,ptsi_2018_daily.csv,2728.1,0.0026426882695100517,0.0026,-0.013355358903845482,-0.0004766356943705509
2018-03-07,0.3978530373452328,0.9965,1,0.0,ptsi_2018_daily.csv,2726.8,-0.0004766356943705509,-0.0005,0.015483762809483215,0.004464129774447853
2018-03-08,0.3954399125476588,0.998,1,0.0,ptsi_2018_daily.csv,2739.0,0.004464129774447853,0.0045000000000000005,-0.0024131247975739956,0.017229324416413224
2018-03-09,0.2745775063860312,0.9382,1,0.0,ptsi_2018_daily.csv,2786.6,0.017229324416413224,0.0174,-0.12086240616162763,-0.0063803543592158615
2018-03-13,0.3447858513929149,0.9757,1,0.0,ptsi_2018_daily.csv,2765.3,-0.0063803543592158615,-0.0064,0.07020834500688372,-0.0008004657682542059
2018-03-15,0.3851213325261619,0.9982,1,0.0,ptsi_2018_daily.csv,2747.3,-0.0008004657682542059,-0.0008,0.040335481133246975,0.0017093088736191376
2018-03-16,0.3091910483393925,0.9625,1,0.0,ptsi_2018_daily.csv,2752.0,0.0017093088736191376,0.0017000000000000001,-0.07593028418676939,-0.014309746638690096
2018-03-19,-3.192461750007187,-0.9751,1,-1.0,ptsi_2018_daily.csv,2712.9,-0.014309746638690096,-0.014199999999999999,-3.501652798346579,0.0014733510345087497
2018-03-20,0.3973822823023785,0.9945,1,0.0,ptsi_2018_daily.csv,2716.9,0.0014733510345087497,0.0015,3.589844032309565,-0.0018420282249404357
2018-03-21,0.4002756168587548,0.9986,1,0.0,ptsi_2018_daily.csv,2711.9,-0.0018420282249404357,-0.0018,0.0028933345563763035,-0.025470045137919454
2018-03-22,0.3866240141318517,0.9936,1,0.0,ptsi_2018_daily.csv,2643.7,-0.025470045137919454,-0.025099999999999997,-0.013651602726903078,-0.021178161554505606
2018-03-23,0.3888669976962181,0.9971,1,0.0,ptsi_2018_daily.csv,2588.3,-0.021178161554505606,-0.021,0.002242983564366363,0.026798378901811346
2018-03-26,0.3735119955418703,0.9911,1,0.0,ptsi_2018_daily.csv,2658.6,0.026798378901811346,0.027200000000000002,-0.015355002154347763,-0.017453774381035864
2018-03-27,0.3829628786562937,0.9982,1,0.0,ptsi_2018_daily.csv,2612.6,-0.017453774381035864,-0.0173,0.00945088311442338,-0.0029132188649956207
2018-03-28,0.3756042040086699,0.9964,1,0.0,ptsi_2018_daily.csv,2605.0,-0.0029132188649956207,-0.0029,-0.007358674647623797,0.013687092947502963
2018-03-29,0.3513645686426903,0.9857,1,0.0,ptsi_2018_daily.csv,2640.9,0.013687092947502963,0.0138,-0.024239635365979617,-0.02259420614532012
2018-04-02,0.3592615564210544,0.9934,1,0.0,ptsi_2018_daily.csv,2581.9,-0.02259420614532012,-0.0223,0.007896987778364117,0.012509063676033749
2018-04-03,0.3656538076984755,0.9984,1,0.0,ptsi_2018_daily.csv,2614.4,0.012509063676033749,0.0126,0.0063922512774211016,0.011523011643910971
2018-04-04,0.2796770361857409,0.9566,1,0.0,ptsi_2018_daily.csv,2644.7,0.011523011643910971,0.0116,-0.08597677151273458,0.006820563416953935
2018-04-05,0.3622769825120715,0.9977,1,0.0,ptsi_2018_daily.csv,2662.8,0.006820563416953935,0.0068000000000000005,0.08259994632633061,-0.022137482541302437
2018-04-06,0.3365161751891751,0.9981,1,0.0,ptsi_2018_daily.csv,2604.5,-0.022137482541302437,-0.0219,-0.02576080732289643,0.00333480578134904
2018-04-09,-0.6510892169705015,0.5562,1,-1.0,ptsi_2018_daily.csv,2613.2,0.00333480578134904,0.0033,-0.9876053921596766,0.016584505652883896
2018-04-10,0.3439914085690319,0.9945,1,0.0,ptsi_2018_daily.csv,2656.9,0.016584505652883896,0.0167,0.9950806255395334,-0.0055481261752254
2018-04-11,0.3405349974293823,0.993,1,0.0,ptsi_2018_daily.csv,2642.2,-0.0055481261752254,-0.0055000000000000005,-0.0034564111396495623,0.008216849216026159
2018-04-12,0.1973267355956163,0.9398,1,0.0,ptsi_2018_daily.csv,2664.0,0.008216849216026159,0.0083,-0.143208261833766,-0.0028945756353013427
2018-04-13,0.332026151468881,0.9985,1,0.0,ptsi_2018_daily.csv,2656.3,-0.0028945756353013427,-0.0029,0.13469941587326467,0.008061384838300897
2018-04-16,0.2961507920244486,0.9831,1,0.0,ptsi_2018_daily.csv,2677.8,0.008061384838300897,0.008100000000000001,-0.035875359444432375,0.010623776603219464
2018-04-17,0.2600994644637083,0.9805,1,0.0,ptsi_2018_daily.csv,2706.4,0.010623776603219464,0.010700000000000001,-0.03605132756074031,-0.005738949790518517
2018-04-19,0.2961652859068722,0.9956,1,0.0,ptsi_2018_daily.csv,2693.1,-0.005738949790518517,-0.005699999999999999,0.03606582144316389,-0.00857702155428963
2018-04-20,0.2715417055807292,0.9858,1,0.0,ptsi_2018_daily.csv,2670.1,-0.00857702155428963,-0.0085,-0.02462358032614298,7.490075653280808e-05
2018-04-23,0.2705884898074481,0.999,1,0.0,ptsi_2018_daily.csv,2670.3,7.490075653280808e-05,0.0001,-0.0009532157732811131,-0.013459457837268837
2018-04-24,0.2417284941345965,0.9885,1,0.0,ptsi_2018_daily.csv,2634.6,-0.013459457837268837,-0.0134,-0.028859995672851607,0.0018202507870023418
2018-04-25,0.1896504844611338,0.9692,1,0.0,ptsi_2018_daily.csv,2639.4,0.0018202507870023418,0.0018,-0.05207800967346268,0.010365130583232586
2018-04-26,0.2632459493074599,0.9959,1,0.0,ptsi_2018_daily.csv,2666.9,0.010365130583232586,0.0104,0.07359546484632612,0.001124269343425072
2018-04-27,0.2663458209321845,0.9971,1,0.0,ptsi_2018_daily.csv,2669.9,0.001124269343425072,0.0011,0.0030998716247245817,-0.008198616815089847
2018-04-30,0.2481279239993784,0.991,1,0.0,ptsi_2018_daily.csv,2648.1,-0.008198616815089847,-0.008199999999999999,-0.018217896932806094,0.002526920577473243
2018-05-01,0.1149700400719109,0.9417,1,0.0,ptsi_2018_daily.csv,2654.8,0.002526920577473243,0.0025,-0.13315788392746752,-0.007220520927299205
2018-05-02,-0.100490234514479,0.8634,1,-0.0,ptsi_2018_daily.csv,2635.7,-0.007220520927299205,-0.0072,-0.2154602745863899,-0.002279030120024691
2018-05-03,0.2668459961647011,0.9967,1,0.0,ptsi_2018_daily.csv,2629.7,-0.002279030120024691,-0.0023,0.3673362306791801,0.012733730843598457
2018-05-04,0.2333815444609361,0.9843,1,0.0,ptsi_2018_daily.csv,2663.4,0.012733730843598457,0.0128,-0.033464451703765025,0.0034482792789159236
2018-05-07,-4.224934690877963,-0.9744,1,-1.0,ptsi_2018_daily.csv,2672.6,0.0034482792789159236,0.0034999999999999996,-4.458316235338899,-0.0002619515404630988
2018-05-08,0.2972723494849782,0.9965,1,0.0,ptsi_2018_daily.csv,2671.9,-0.0002619515404630988,-0.0003,4.522207040362941,0.009646796229082053
2018-05-09,0.2608203839987678,0.9857,1,0.0,ptsi_2018_daily.csv,2697.8,0.009646796229082053,0.0097,-0.036451965486210436,0.009334311165111912
2018-05-10,0.2551888540027011,0.9972,1,0.0,ptsi_2018_daily.csv,2723.1,0.009334311165111912,0.009399999999999999,-0.005631529996066698,0.0016878260409567568
2018-05-11,-3.8277970709867137,-0.7149,1,-1.0,ptsi_2018_daily.csv,2727.7,0.0016878260409567568,0.0017000000000000001,-4.082985924989415,0.0008794753031241187
2018-05-14,0.2789121648879702,0.9928,1,0.0,ptsi_2018_daily.csv,2730.1,0.0008794753031241187,0.0009,4.106709235874684,-0.006873131899482949
2018-05-15,0.2904597001891124,0.9976,1,0.0,ptsi_2018_daily.csv,2711.4,-0.006873131899482949,-0.0068000000000000005,0.011547535301142164,0.004085469161826574
2018-05-16,0.2660983990734348,0.9876,1,0.0,ptsi_2018_daily.csv,2722.5,0.004085469161826574,0.0040999999999999995,-0.02436130111567758,-0.0008819314869954123
2018-05-17,0.2765096066093055,0.9918,1,0.0,ptsi_2018_daily.csv,2720.1,-0.0008819314869954123,-0.0009,0.010411207535870715,-0.002613610661188364
2018-05-18,0.2926838245125399,0.9989,1,0.0,ptsi_2018_daily.csv,2713.0,-0.002613610661188364,-0.0026,0.016174217903234367,0.007344873269136281
