date,beta
2019-03-22,-0.0007740207787616817
2019-03-25,-0.0008209705819158882
2019-03-26,-0.0007880990386701666
2019-03-27,-0.0007515597031977421
2019-03-28,-0.0007829703433969925
2019-03-29,-0.0007761419043977645
2019-04-01,-0.0007615085389462417
2019-04-02,-0.0008230864505300233
2019-04-03,-0.000821830368968173
2019-04-04,-0.0008117159056208309
2019-04-05,-0.0008182967671221705
2019-04-08,-0.0008224336360164565
2019-04-09,-0.0008193209510588651
2019-04-10,-0.0006737361021955472
2019-04-11,-0.0006530559338570767
2019-04-12,-0.0006526502801666527
2019-04-15,-0.0006284634463408041
2019-04-16,-0.0006247800727406941
2019-04-17,-0.000615769569616511
2019-04-18,-0.0006060103789326909
2019-04-22,-0.0006077469171858671
2019-04-23,-0.0006049876574226543
2019-04-24,-0.0005889473383408202
2019-04-25,-0.0005954092190128704
2019-04-26,-0.0005840449915805693
2019-04-29,-0.0005817277765401794
2019-04-30,-0.0005808227426444762
2019-05-01,-0.0005773555580022845
2019-05-02,-0.0005942076953668865
2019-05-03,-0.0005969858239376353
2019-05-06,-0.0005699278910052386
2019-05-07,-0.0005818230228003149
2019-05-08,-0.0006256795007349963
2019-05-09,-0.0006289273417208998
2019-05-10,-0.0006667702407741811
2019-05-13,-0.0006349096088011891
2019-05-14,-0.0006912368571587672
2019-05-15,-0.0009063126332380339
2019-05-16,-0.0007928902709040969
2019-05-17,-0.0007105512708747129
2019-05-20,-0.0007688460592818362
2019-05-21,-0.0007707189624200962
2019-05-22,-0.0008056364504429399
2019-05-23,-0.000811413321678856
2019-05-24,-0.0008005777832593106
2019-05-28,-0.0007957866503854153
2019-05-29,-0.000805474488351043
2019-05-30,-0.0008096983612289386
2019-05-31,-0.0007528760559176626
2019-06-03,-0.0008298020455708516
2019-06-04,-0.0008081230269012388
2019-06-05,-0.0007459675024539647
2019-06-06,-0.0007669918059251676
2019-06-07,-0.0007974550978357142
2019-06-10,-0.0008009303301739666
2019-06-11,-0.0007736420443146123
2019-06-12,-0.0007878321847172689
2019-06-13,-0.0008080953532049847
2019-06-14,0.00013936063462287296
2019-06-17,6.800552150322081e-05
2019-06-18,0.00010004166252603483
2019-06-19,0.00012494388305068062
2019-06-20,8.730090090651173e-05
2019-06-21,7.388574655997073e-05
2019-06-24,9.89162325416758e-05
2019-06-25,0.00014091794712323288
2019-06-26,-0.00084570342123772
2019-06-27,-0.0008592346055928864
2019-06-28,-0.0008624421633250267
2019-07-01,-0.0009046262967745279
2019-07-02,-0.000893012639380316
2019-07-03,-0.0008266071103514747
2019-07-05,-0.0007932053567748435
2019-07-08,-0.0008166492545501723
2019-07-09,-0.00023695278550139837
2019-07-10,-0.0001515111685955531
2019-07-11,-0.000138567092442302
2019-07-12,-6.671101158482615e-05
2019-07-15,-6.14888523100363e-05
2019-07-16,-7.090614865588201e-05
2019-07-17,8.159440188906705e-05
2019-07-18,0.00011780958279710086
2019-07-19,7.582000659304096e-05
2019-07-22,6.02226721302867e-05
2019-07-23,0.0001042765985042744
2019-07-24,0.0001559150087620538
2019-07-25,0.000211994964045977
2019-07-26,0.0003996531037268289
2019-07-29,0.0003973850209618249
2019-07-30,0.00039647998812513313
2019-07-31,0.0003675439790168845
2019-08-01,0.00033587422716725577
2019-08-02,0.0003108683973834283
2019-08-05,0.0002941980586615904
2019-08-06,0.0002927398611485712
2019-08-07,0.0003058729158958935
2019-08-08,0.00028358766629673965
2019-08-09,0.0002681032221178374
2019-08-12,0.0002539173134932084
2019-08-13,0.00022557099631587862
2019-08-14,0.00018836333423553138
2019-08-15,0.00010843765510933823
2019-08-16,0.00012863374749796062
2019-08-19,0.0004221120379618644
2019-08-20,0.0004459008738701769
2019-08-21,0.0004244278498634096
2019-08-22,0.0004500302395572952
2019-08-23,0.0005929018185983179
2019-08-26,0.0005365268060647937
2019-08-27,0.0005638251378674885
2019-08-28,0.0005993344795458138
2019-08-29,0.0006089899535279588
2019-08-30,0.000623223274689591
2019-09-03,0.0006336053015349429
2019-09-04,0.0006187333285597375
2019-09-05,0.0006581028221978756
2019-09-06,0.0005485855913932135
2019-09-09,0.0005567120508077836
2019-09-10,0.0005153827931083749
2019-09-11,0.000508669268012388
2019-09-12,0.000511403755509326
2019-09-13,0.0005205928997436714
2019-09-16,0.0005050812738924888
2019-09-17,0.0004876580140638371
2019-09-18,0.0004943692606451248
2019-09-19,0.0005031868023576691
2019-09-20,0.0007719831667022293
2019-09-23,0.0008151118219546637
2019-09-24,0.0008178868742825456
2019-09-25,0.0007794689713076693
2019-09-26,0.0008072195492305858
2019-09-27,0.0007962951865803609
2019-09-30,0.0007651167470297869
2019-10-01,0.0007437876311372819
2019-10-02,0.0009858256766794343
2019-10-03,0.0009351196467835766
2019-10-04,0.0009491236430898547
2019-10-07,0.0009721460507324577
2019-10-08,0.000960566053300897
2019-10-09,0.0010132361182139979
2019-10-10,0.0010248662210748762
2019-10-11,0.001040896092346406
2019-10-15,0.0010478623974192742
2019-10-16,0.0010707798482777519
2019-10-17,0.0010615215157374204
2019-10-18,0.0010561164230215646
2019-10-21,0.0010423545078090378
2019-10-22,0.0010559875543424031
2019-10-23,0.001023741063634805
2019-10-24,0.001036052971492569
2019-10-25,0.0008698983369790632
2019-10-28,0.0008678881266099522
2019-10-29,0.0008786429184863837
2019-10-30,0.0008743634849748624
2019-10-31,0.0009020576828725399
2019-11-01,0.0009003959253480306
2019-11-04,0.0008972463476745014
2019-11-05,0.000917684431095586
2019-11-06,0.0009545124644404589
2019-11-07,0.0009609184786506113
2019-11-08,0.0009459714366615015
2019-11-12,0.0009425286076401141
2019-11-13,0.0010070388694233873
2019-11-14,0.0009676996850492077
2019-11-15,0.0009549571476986114
2019-11-18,0.0009520208455701095
2019-11-19,0.0009670088586942383
2019-11-20,0.0009799732700302682
2019-11-21,0.0009525454849564006
2019-11-22,0.0009535658458546493
2019-11-25,0.0009827558566781241
2019-11-26,0.0009962393803647127
2019-11-27,0.0010189265071431054
2019-11-29,0.0010435108116667808
2019-12-02,0.001030287370453764
2019-12-03,0.0010488283803989087
2019-12-04,0.0010290240142819733
2019-12-05,0.0010028770492266107
2019-12-06,0.0008945817945105712
2019-12-09,0.0009126480009081841
2019-12-10,0.0008858232221066447
2019-12-11,0.0008732495528761274
2019-12-12,0.0008803839668469619
2019-12-13,0.0008969476193746669
2019-12-16,0.0008894341619722619
2019-12-17,0.0009088481803667487
2019-12-18,0.0009069655362985736
2019-12-19,0.0008880630448375574
2019-12-20,0.0008938832438539714
2019-12-23,0.0008874763543397028
2019-12-26,0.0008827085814988621
2019-12-27,0.0008965192052898273
2019-12-30,0.0009172115318269462
2019-12-31,0.0009176427972967078
2020-01-02,0.0009326470169831838
2020-01-03,0.0009263539198505475
2020-01-06,0.0009133387254023265
2020-01-07,0.0008838432955585295
2020-01-08,0.0008622876718816572
2020-01-09,0.0008818498706829798
2020-01-10,0.0009048348980176171
2020-01-13,0.0009006817161743947
2020-01-14,0.0008783751074969165
2020-01-16,0.0008840866088434211
2020-01-17,0.0009095403387252032
2020-01-21,0.0009243594401612779
2020-01-22,0.0009069749505567202
2020-01-23,0.0009194352920149397
2020-01-24,0.0012488972669485116
2020-01-27,0.001209917535522716
2020-01-28,0.001124238636564216
2020-01-29,0.001100061359078552
2020-01-30,0.0010869384999598944
2020-01-31,0.0009778136265483465
2020-02-03,0.0009163938082385327
2020-02-04,0.0008739785798209656
2020-02-05,0.0009800756157393666
2020-02-06,0.0010883887016254962
2020-02-07,0.001121695157307387
2020-02-10,0.0011312175775559537
2020-02-11,0.001240659683458543
2020-02-12,0.001207260709051695
2020-02-13,0.0012288302651709904
2020-02-14,0.0010251170940012754
2020-02-18,0.0010429966139218145
2020-02-19,0.0010709484263368397
2020-02-20,0.0010448206785148937
2020-02-21,0.001114833659439985
2020-02-24,0.0010945503440842634
2020-02-25,0.0010142653680717236
2020-02-26,0.000955506368153824
2020-02-27,0.0009889930192410734
2020-02-28,0.0008890979649640626
2020-03-02,0.0009066283671949905
2020-03-04,0.0010583669939155192
2020-03-05,0.001062359659830096
2020-03-06,0.0009613858784656619
2020-03-09,0.0009121615354012611
2020-03-10,0.0007397726071069796
2020-03-12,0.000817542661718897
2020-03-13,0.0006755458463267587
2020-03-16,0.000605020960578518
2020-03-17,0.0003556903234815639
2020-03-18,0.0004599606598379249
2020-03-19,0.00036550659767831296
2020-03-20,0.0003722254610740935
2020-03-23,0.0003863594678690948
2020-03-24,0.0003226553593551647
2020-03-25,0.000463431919254653
2020-03-26,0.0004908747687129379
2020-03-27,0.0005883084080648712
2020-03-30,0.0005242918467733745
2020-03-31,-0.0002524245451288779
2020-04-01,-8.443895178372762e-05
2020-04-02,-0.0001957403758801236
2020-04-03,-0.0001424908681778639
2020-04-06,0.0002708509580990033
2020-04-07,-0.001371958615473634
2020-04-08,-0.0013613959010494426
2020-04-09,-0.0013004398249327072
2020-04-13,-0.001621305344717363
2020-04-14,-0.001598147388679845
2020-04-15,-0.0015369781436564809
2020-04-16,-0.0016344927594953303
2020-04-17,-0.0016084864017696023
2020-04-20,-0.0016693647453119675
2020-04-21,-0.0017429872665052325
2020-04-22,-0.001846730818693901
2020-04-23,-0.001826992340214678
2020-04-24,-0.0018514571108998238
2020-04-27,-0.00194001635684403
2020-04-28,-0.001908473899653703
2020-04-29,-0.0019122049538412805
2020-04-30,-0.0018578567914931616
2020-05-01,-0.0018739982050616118
2020-05-04,-0.001955126819876862
2020-05-05,-0.002175368307331055
2020-05-06,-0.0022418627198400798
2020-05-07,-0.0022778759078568547
2020-05-08,-0.0022490665224569038
2020-05-11,-0.00220782839974019
2020-05-13,-0.002198889197654981
2020-05-14,-0.002267473954356841
2020-05-15,-0.0023717877985519227
2020-05-18,-0.002357031621884588
2020-05-19,-0.002280537388162778
2020-05-20,-0.001890139502310655
2020-05-21,-0.0018447035388514236
2020-05-22,-0.0018506042613767443
2020-05-26,-0.0018968108756934761
2020-05-27,-0.0018590304553330922
2020-05-28,-0.001833960982933222
2020-05-29,-0.0018419223661840414
2020-06-01,-0.001824919369592577
2020-06-02,-0.001802497972068878
2020-06-03,-0.001773039379939321
2020-06-04,-0.0017323806925693657
2020-06-05,-0.001760847239316837
2020-06-08,-0.001689446245014247
2020-06-09,-0.0016643039060027323
2020-06-10,-0.0016787994768206716
2020-06-11,-0.0016890867186122548
2020-06-12,-0.0018496593553424471
2020-06-15,-0.0018383021655199612
2020-06-16,-0.001991336894132764
2020-06-17,-0.001957482508197422
2020-06-18,-0.001959781870976715
2020-06-19,-0.001954724072879573
2020-06-23,-0.001979623923174361
2020-06-24,-0.0019780268033612876
2020-06-25,-0.0018599459702662174
2020-06-26,-0.0018464819593033647
2020-06-29,-0.0019110643271070316
2020-06-30,-0.001868267352329766
2020-07-01,-0.0018445325214037657
2020-07-02,-0.001848636785119877
2020-07-06,-0.0018395780626362036
2020-07-07,-0.0018144632976386304
2020-07-08,-0.001845811087827717
2020-07-09,-0.0018773636661896843
2020-07-10,-0.0018993881570006912
2020-07-13,-0.0018735082995826916
2020-07-14,-0.0018960330953196073
2020-07-15,-0.0018582824771217865
2020-07-16,-0.0018310949278967812
2020-07-17,-0.001862569693702049
2020-07-20,-0.0018844786154615923
2020-07-21,-0.0018919598027256257
2020-07-22,-0.0018778550526233704
2020-07-23,-0.001939521233559554
2020-07-27,-0.002007725396550603
2020-07-28,-0.00201152765690812
2020-07-29,-0.002021372110872995
2020-07-30,-0.001993663839323344
2020-07-31,-0.0017848817424590264
2020-08-04,-0.0017348367478098885
2020-08-05,-0.0016755984696774028
2020-08-06,-0.0016606311766455331
2020-08-07,-0.0016416521633059145
2020-08-10,-0.001638970695389251
2020-08-11,-0.0015946805635139475
2020-08-12,-0.001601311932643627
2020-08-13,-0.001633446220907136
2020-08-14,-0.001693102839576987
2020-08-18,-0.0016981895898789804
2020-08-19,-0.0016827375327260487
2020-08-20,-0.0017272740223923042
2020-08-21,-0.0017294865149548525
2020-08-24,-0.001742802818314594
2020-08-25,-0.0021994698101295766
2020-08-26,-0.002018329416570872
2020-08-27,-0.001987431787034537
2020-08-28,-0.001992091553470864
2020-08-31,-0.0019702660213814023
2020-09-01,-0.001722445990576331
2020-09-02,-0.0016433621956114266
2020-09-03,-0.001565437269086741
2020-09-04,-0.0020209000673187677
2020-09-08,-0.0019562167107539837
2020-09-09,-0.0020102683599188755
2020-09-10,-0.002057693455403399
2020-09-11,-0.002149782435793348
2020-09-14,-0.0020755075870442508
2020-09-15,-0.0020053369747262263
2020-09-16,-0.001835412301510313
2020-09-17,-0.0019349076296365081
2020-09-18,-0.0013917148150811114
2020-09-21,-0.0014455797943361442
2020-09-22,-0.0012378442098053928
2020-09-23,-0.001328463387137698
2020-09-24,-0.0012891267246113703
2020-09-25,-0.001291812317286508
2020-09-28,-0.0012626059760274051
2020-09-29,-0.0011636430272174187
2020-09-30,-0.0013312168647067475
2020-10-01,-0.0013363258928665723
2020-10-02,-0.0014478191689310906
2020-10-05,-0.0013998162255731373
2020-10-06,-0.0008545076001748323
2020-10-07,-0.0010570297431407273
2020-10-08,-0.0009162247904489745
2020-10-09,-0.0009257537153355422
2020-10-13,-0.0015845445341529799
2020-10-14,0.0003245724473970842
2020-10-15,0.0005180412836385596
2020-10-16,0.000455777902179885
2020-10-19,0.0004183852362629588
2020-10-20,0.00039737113209211035
2020-10-21,0.00033133918965589016
2020-10-22,0.00039180872742627763
2020-10-23,0.00039202099936539136
2020-10-27,0.0003291937609060305
2020-10-28,0.0003697420300749562
2020-10-29,0.0003504220684648748
2020-10-30,0.00033478262504634774
2020-11-02,0.000305732361746556
2020-11-03,0.0002960727577767143
2020-11-04,0.00030259347036054
2020-11-05,0.0003744891646679934
2020-11-06,0.0003510074379599068
2020-11-09,0.00039744846715845125
2020-11-10,0.0004586802311500825
2020-11-12,0.0004421386821187078
2020-11-13,0.00046208875262132
2020-11-16,0.0005218220404519756
2020-11-17,0.0005276529160253372
2020-11-18,0.00046600293139042337
2020-11-19,0.0004348264232947037
2020-11-20,0.0004881237458817637
2020-11-23,0.0008222786031576875
2020-11-24,0.0008076205403498083
2020-11-25,0.0007758054488349532
2020-11-27,0.00046632694754154206
2020-11-30,0.0004202805097495291
2020-12-01,0.0003964802175373736
2020-12-02,0.00038753502455540577
2020-12-03,0.0003534828101812007
2020-12-04,0.00033964387232482147
2020-12-07,0.0003664381649001648
2020-12-08,0.00034772598969668654
2020-12-09,0.00034421915904959526
2020-12-10,0.0002975400414417657
2020-12-11,0.00025262895353842283
2020-12-14,0.00025993261286666523
2020-12-15,0.0001714366321941865
2020-12-16,0.00015878666970723623
2020-12-17,0.0001885155267814029
2020-12-18,0.00022043661429139722
2020-12-21,0.0003917033368596388
2020-12-22,0.00035714470983898386
2020-12-23,0.0003275817733072006
2020-12-28,0.00025486668175108454
2020-12-29,0.0002895550026755794
2020-12-30,0.00034997255652567774
2020-12-31,0.000346147255138012
2021-01-04,0.0003533829175375486
2021-01-05,0.0002684159970581278
2021-01-06,0.0002412334516824276
2021-01-07,0.0003246770258297439
2021-01-08,0.0003380223777289008
2021-01-11,0.000319289494043654
2021-01-12,0.0003767491343949297
2021-01-13,0.00036352150732583066
2021-01-14,0.00032979832168621197
2021-01-15,0.00033662869401441273
2021-01-19,0.0004634602630118656
2021-01-21,0.0005065198635740141
2021-01-22,0.00048011683597712877
2021-01-25,0.0004892965416028538
2021-01-26,0.00046920258846344415
2021-01-27,0.00044095815002803836
2021-01-28,0.0003848118316815099
2021-01-29,0.0004075588248172695
2021-02-01,0.0006198221609602766
2021-02-02,0.0006628958571479413
2021-02-03,0.0006881871252213879
2021-02-04,0.0006971298955724817
2021-02-05,0.0007130766366568794
2021-02-08,0.0007419561693530096
2021-02-09,0.0007318846881302096
2021-02-10,0.0006528312836389996
2021-02-11,0.0006372419144960131
2021-02-12,0.000637567424624176
2021-02-16,0.0006295044344341366
2021-02-17,0.0006104500115709804
2021-02-18,0.0006068297981926946
2021-02-19,0.0006175518369537585
2021-02-22,0.0006342392663552613
2021-02-23,0.0007377926080457921
2021-02-24,0.0007462801006769857
2021-02-25,0.0007823481993612654
2021-02-26,0.001200628356688021
2021-03-01,0.0011933297164114828
2021-03-02,0.0012638928526526503
2021-03-03,0.001227543628119826
2021-03-04,0.0011599004578865934
2021-03-05,0.0013740132863665634
2021-03-08,0.0014076207051777695
2021-03-09,0.001384855835121282
2021-03-10,0.0013696119673330567
2021-03-11,0.0014485197359986445
2021-03-12,0.0012725926343810229
2021-03-15,0.0012410630002273374
2021-03-17,0.0013595519040204606
2021-03-18,0.0013908369886005511
2021-03-19,0.001408525404621205
2021-03-22,0.001352293787836981
2021-03-23,0.0014255081739069442
2021-03-25,0.0013962036236290307
2021-03-26,0.0013775251078953301
2021-03-29,0.0014175879752585372
2021-03-30,0.0014197445661772313
2021-03-31,0.001234838351345627
2021-04-01,0.0012809136812233306
2021-04-05,0.0009349399167793533
2021-04-06,0.0009395508851576629
2021-04-07,0.0010022430186030016
2021-04-08,0.000999294927406651
2021-04-09,0.0009615071202331207
2021-04-12,0.0006989901568044049
2021-04-13,0.0007114020129367477
2021-04-14,0.0007030974230256507
2021-04-15,0.0007818022707400893
2021-04-16,0.0008303211489622373
2021-04-19,0.000785295210130003
2021-04-20,0.0008100684960141982
2021-04-21,0.0007437562459278103
2021-04-22,0.000747678075594323
2021-04-23,0.0006944096324186444
2021-04-26,0.0007380715394019372
2021-04-27,0.000570011064377586
2021-04-28,0.0005676373222486496
2021-04-29,0.0005666242036538368
2021-04-30,0.0006357952816955476
2021-05-03,0.0006040038446565711
2021-05-04,0.0006019962595750341
2021-05-05,0.0006015453228696493
2021-05-06,0.0005934463858088775
2021-05-07,0.0006248870818645857
2021-05-10,0.0007534729515802998
2021-05-11,0.0006925391776477084
2021-05-12,0.0007257547979321522
2021-05-13,0.0006498254317327811
2021-05-14,0.0006376906815091675
2021-05-17,0.0006201493526103164
2021-05-18,0.0005648229342558411
2021-05-19,0.0005282613811806761
2021-05-20,0.0005546854704001956
2021-05-21,0.0002201263592705949
2021-05-24,0.00024737474836430615
2021-05-25,0.00023216756894983606
2021-05-26,0.00019611904632205234
2021-05-27,0.00021422423985651318
2021-06-01,0.00024747246166677636
2021-06-02,0.00023636278619112495
2021-06-03,0.0002597992586659128
2021-06-04,0.0002574323263473286
2021-06-07,0.00023440508466697024
2021-06-08,0.0002375343674135157
2021-06-09,0.0002322439590709962
2021-06-10,0.0003100779596146607
2021-06-11,0.0003248525468234799
2021-06-14,0.00032425043102670857
2021-06-15,0.0003052645457075259
2021-06-16,0.0002838698853042164
2021-06-17,0.00027665878498294604
2021-06-22,0.0002687039070943296
2021-06-23,0.00030175656840140296
2021-06-24,0.00030235215535138663
2021-06-25,0.00028517926658292077
2021-06-28,0.0003058818375317948
2021-06-29,0.0002881414121429848
2021-06-30,0.0002844212378652646
2021-07-01,0.00027345155470807057
2021-07-02,0.00029543479853364396
2021-07-06,0.0003208228788466196
2021-07-07,0.0003218667216020457
2021-07-08,0.0003565659119958546
2021-07-09,0.0003123291837097896
2021-07-13,0.0002420656416430055
2021-07-14,0.00027141159792478796
2021-07-15,0.0002522049933720464
2021-07-16,0.0003864230410738996
2021-07-19,0.0003686606277925011
2021-07-20,0.0003051118477661019
2021-07-21,0.00026496462489518775
2021-07-22,0.0002616475348496262
2021-07-23,0.0001426258723564203
2021-07-26,-0.0002546454360248299
2021-07-27,-0.0002526001748807843
2021-07-28,-0.0002431521898347683
2021-07-29,-0.00020664673980168758
2021-07-30,-0.00031132261685509917
2021-08-03,-0.00032643073258907594
2021-08-04,-0.0002915625661245017
2021-08-05,-0.000316379963262035
2021-08-06,-0.0003240612118547828
2021-08-09,-0.00025097138812928084
2021-08-10,-0.00019913190022026768
2021-08-11,-0.00013547276728219742
2021-08-12,-0.00017905714039841527
2021-08-13,-0.00021340861410915567
2021-08-16,-0.00022695474558556288
2021-08-17,-0.0002571974009668114
2021-08-18,-0.00029196598802675377
2021-08-19,-0.00033735909722976126
2021-08-20,-0.0003296053403002643
2021-08-23,-0.00046696717615310457
2021-08-24,-0.00044589433867438363
2021-08-25,-0.00045071802826482973
2021-08-26,-0.00044225874953540337
2021-08-30,-0.0002686661377333315
2021-08-31,-0.0002697895712109139
2021-09-01,-0.0002660548170109103
2021-09-02,-0.00045199789228333017
2021-09-03,-0.0004469714973789381
2021-09-07,-0.0004856370283247078
2021-09-08,-0.001030479411639848
2021-09-09,-0.0010176636171711536
2021-09-10,-0.0011136485098564477
2021-09-13,-0.0011039769976825243
2021-09-14,-0.001051699463337206
2021-09-15,-0.0010209405081834046
2021-09-16,-0.0010656318764995392
2021-09-17,-0.0009148567761661036
2021-09-21,-0.0009472574294570221
2021-09-22,-0.0009674775992344711
2021-09-23,-0.0008493855119833351
2021-09-24,-0.0008143126729662469
2021-09-27,-0.0008312383620586532
2021-09-28,-0.0008485614118435987
2021-09-29,-0.0008547600309101152
2021-10-01,-0.0008478848704933897
2021-10-04,-0.000835271445720835
2021-10-05,-0.0007349070145780674
2021-10-06,-0.0007183979590519571
2021-10-07,-0.0007589692223690297
2021-10-08,-0.0007293158160217182
2021-10-12,-0.0007255900475458326
2021-10-13,-0.0007446106872257822
2021-10-14,-0.0005248032491853439
2021-10-15,-0.0005036708442776874
2021-10-18,-0.0004781425099951639
2021-10-19,-0.00047371398776979874
2021-10-20,-0.0004587502390998657
2021-10-21,-0.00030819013936912905
2021-10-22,-0.00029854669215890415
2021-10-25,-0.0003104537777471569
2021-10-26,-0.0002870249829091584
2021-10-27,-0.00031330338286704673
2021-10-28,-0.0003377020442734658
2021-10-29,-0.000295415550919376
2021-11-01,-0.00026976177234031614
2021-11-02,-0.0002928790919734366
2021-11-03,-0.00025691118948290947
2021-11-04,-0.000273581767662927
2021-11-05,-0.00026783061161531703
2021-11-08,-0.0002607637652327076
2021-11-09,-0.0002564879847243275
2021-11-10,-0.0002824543570057157
2021-11-12,-0.0002813610429510977
2021-11-15,-0.0003026147862371837
2021-11-16,-0.0003111177362908769
2021-11-18,-0.00030382036380122564
2021-11-19,-0.0003175291546317433
2021-11-22,-0.0003412988816936835
2021-11-23,-0.00031819742266060507
2021-11-24,-0.0003119849637541776
2021-11-26,-0.00025695109843243636
2021-11-29,-0.0003281054969123355
2021-11-30,-0.000348911347995891
2021-12-01,-0.00037501597033185
2021-12-02,-0.0003715153618308122
2021-12-03,-0.000338563286022584
2021-12-06,-6.719141218160653e-05
2021-12-07,-4.3986301513031456e-05
2021-12-08,-3.258989411349137e-05
2021-12-09,-9.989668921038411e-05
2021-12-10,-0.00010863724776417603
2021-12-13,-0.00010117845562985073
2021-12-14,-0.00011567793652681965
2021-12-15,-0.000133210986036614
2021-12-16,-9.308341265399759e-05
2021-12-17,-0.00012202777215887146
2021-12-20,-0.00013636428225755396
2021-12-21,-0.0001530741307087992
2021-12-22,-0.0002672008950698485
2021-12-23,-0.00026050591783826965
2021-12-27,-0.00025230687384775565
2021-12-28,-0.0002374647626807672
2021-12-29,-0.00023517168483361527
2021-12-30,-0.00021953757193100498
2022-01-03,-0.0002227350184427938
2022-01-04,-0.00023109108318439996
2022-01-05,-0.0002256484712934967
2022-01-06,-0.00010272257579323724
2022-01-07,-8.302019024290727e-05
2022-01-10,-2.6291129895677096e-05
2022-01-11,1.5429877981066285e-05
2022-01-12,-0.00013612007361713874
2022-01-13,-0.00014178999635836107
2022-01-14,-0.0002057355026103131
2022-01-18,-0.0001981892691860318
2022-01-19,-0.00014443331296280727
2022-01-20,-0.0001545587354485694
2022-01-21,-0.00010164896836746233
2022-01-24,-0.00016470251236905823
2022-01-25,-0.0001573976835046777
2022-01-26,-0.00030745759412743314
2022-01-27,-0.000284055348728641
2022-01-28,-0.0002601331525414219
2022-01-31,-0.00022497535038214504
2022-02-01,-0.00018013163402448608
2022-02-02,-0.00016109493727628084
2022-02-03,0.0002356718634264336
2022-02-04,0.0001401375609843912
2022-02-07,0.00017200847254874088
2022-02-08,0.0001606121133385364
2022-02-09,0.00037629741810173123
2022-02-10,0.0004378539687415423
2022-02-11,0.0003782422881544687
2022-02-14,0.0003388106430127835
2022-02-15,0.0003549109300313344
2022-02-16,0.0003973260591749329
2022-02-17,0.00039910628655136834
2022-02-18,0.0005128058242713932
2022-02-22,0.0004938080850990531
2022-02-23,0.00046306356544639836
2022-02-24,0.0003899717385822026
2022-02-25,0.0003922955798951048
2022-02-28,0.0005020647752534873
2022-03-01,0.0005183420259314796
2022-03-02,0.0004599672127113457
2022-03-03,0.0009412941912773557
2022-03-04,0.0009916395447500934
2022-03-07,0.0009578400488712976
2022-03-08,0.0008329506201120992
2022-03-09,0.0006598271496358951
2022-03-10,0.000733049699322191
2022-03-11,0.0007196817177549514
2022-03-14,0.0007025165386396336
2022-03-15,0.0006622976931327565
2022-03-17,0.000741348812568185
2022-03-18,0.0007951469802250513
2022-03-21,0.0008364690866509484
2022-03-22,0.0008570176675155219
2022-03-23,6.038021188463843e-05
2022-03-24,1.11950303430041e-05
2022-03-25,7.674032059738753e-05
2022-03-28,5.240717323809873e-05
2022-03-29,-4.610069524838383e-05
2022-03-30,-0.0005647781920825623
2022-03-31,-0.0005817029924256917
2022-04-01,-0.0006094392671549696
2022-04-04,-0.0006467439954910551
2022-04-05,-0.0006272100281987678
2022-04-06,-0.000657620523105966
2022-04-07,-0.000621651598097903
2022-04-08,-0.0006133586963176084
2022-04-11,-0.0006654725675417793
2022-04-12,-0.0008189229640498071
2022-04-13,-0.0008721017762357359
2022-04-14,-0.0008494077625440469
2022-04-18,-0.0008625553748844439
2022-04-19,-0.0008559201899494108
2022-04-20,-0.0008118227940487992
2022-04-21,-0.0008226152152384643
2022-04-22,-0.0009407277584485519
2022-04-25,-0.0010286049957313986
2022-04-26,-0.0010244348847885314
2022-04-27,-0.0011305846563093688
2022-04-28,-0.001143308687294575
2022-04-29,-0.001076019344127163
2022-05-02,-0.001191620235247076
2022-05-03,-0.0012212151502325195
2022-05-04,-0.0012128855046706294
2022-05-05,-0.0010967772027648214
2022-05-06,-0.0012500152977788595
2022-05-09,-0.0012732127302504722
2022-05-10,-0.0013767912637736909
2022-05-11,-0.0013794681468027653
2022-05-12,-0.0014500726927654836
2022-05-13,-0.0014683010708773658
2022-05-16,-0.0013982965520078462
2022-05-17,-0.001412533594280778
2022-05-18,-0.0013466106300534055
2022-05-19,-0.0014346764068187256
2022-05-20,-0.001054195812087778
2022-05-23,-0.001065580049952579
2022-05-24,-0.001013840291134944
2022-05-25,-0.0010511439627613646
2022-05-26,-0.001013561142687895
2022-05-27,-0.0009357645119408302
2022-05-31,-0.0008614552638841065
2022-06-01,-0.0008869127358219957
2022-06-02,-0.0008592698226698413
2022-06-03,-0.0009071478375138032
2022-06-06,-0.000912655672975716
2022-06-07,-0.0008760515969438863
2022-06-08,-0.0008801647322719122
2022-06-09,-0.0008926439371363753
2022-06-10,-0.0009929583850487981
2022-06-13,-0.001126456357837535
2022-06-14,-0.001335495334827446
2022-06-15,-0.0013353764721191269
2022-06-16,-0.0012920922089448596
2022-06-17,-0.001373462282728004
2022-06-22,-0.0013451800509418869
2022-06-23,-0.0013922920234100814
2022-06-24,-0.0013659523004846154
2022-06-27,-0.0012494663790772807
2022-06-28,-0.0012315000631374494
2022-06-29,-0.001273639312125163
2022-06-30,-0.001297043984320687
2022-07-01,-0.0013271271800005115
2022-07-05,-0.0013240541259846319
2022-07-06,-0.0013213107453797438
2022-07-07,-0.0013187429733374338
2022-07-08,-0.0012764359557441314
2022-07-11,-0.0012722812758439528
2022-07-12,-0.0012977397676593515
2022-07-13,-0.0013659332497498267
2022-07-14,-0.0013875889032829891
2022-07-15,-0.0014647273730124322
2022-07-18,-0.001605290226889293
